Tobolskiy;462748
Tokskoe;461159
Tolkaevka;461915
Totskoe;461130
Totskoe 1;461131
Totskoe 2;461132
Totskoe 4;461134
Trifonovka;461666
Troitsk;461547
Troitskoe;461703,461024,461941,462006
Trudovoe;461531,461177
Tselinnyy;462752
Tsentralnaya Usadba Sovhoza Novoorskiy;462816
Tugustemir;462004
Tukay;462454,461846
Tupikovka;461039
Tverdilovo;461022
Tyulgan;462010,462029
Tyulgan-Stantsiya;462000
Tyulpan;461974
Udarnik;462453
Ufps Orenburgskoy Oblasti;460700
Ugolnoe;461542
Ukrainka;461442
Ural;462233
Uralsk;462646
Uralskiy;461979
Uralskoe;462876
Uranbash;462042
Urtazym;462875
Ushkatty;462716
Uspenka;461845,462049
Vasilevka;461757,461079,461566,462044,462130
Verhnebuzulukskiy;461114
Verhneignashkino;461818
Verhneozernoe;461344
Verhnepavlushkino;461626
Verhnie Chebenki;461446
Verhniy Gumbet;462052
Verhnyaya Platovka;461239
Verhnyaya Vyazovka;461033
Veselovskiy;462775
Veselyy-Pervyy;461560
Vesenniy;460555
Vetlyanka;461532
Vishnevoe;462648
Volzhskiy;461065
Vostochnyy;462749
Voykovskiy;461946
Vozdvizhenka;461715,461799,462139
Voznesenka;461157
Vyazovka;460523
Vyazovoe;461190
Vysotnyy;461885
Yafarovo;461842
Yagodnoe;461810
Yakovlevka;461702
Yakovlevo;461655
Yaman;461356
Yapryntsevo;461281
Yashkino;461156
Yasnaya Polyana;461193
Yasnogorskiy;461241
Yasnyy;462780
Yasnyy 1;462781
Yubileynyy;462841
Yudinka;461706
Yunyy;460517
Yuzeevo;461453
Yuzhnyy Ural;460501
Zadorozhnyy;461119
Zaglyadino;461705
Zagorskiy;461849
Zalesovo;461162
Zarechnoe;461191
Zatonnoe;461368
Zauralnyy;460519
Zavyalovka;461618
Zelenaya Roscha;461841
Zelenodolsk;462880
Zemlyanka;461219
Zerikla;461750
Zeriklo;461480
Zerklo;461452
Zhanatalap;461339
Zhdanovka;461856
Zheltoe;462140
Zhidilovka;461103
Zhilinka;461015
Ziyanchurino;462202
Zlobinka;461104
Zobovo;461476
Zubarevka;460515
Zubochistka-Pervaya;461273
Zubochistka-Vtoraya;461274
Ahtyrka;303421
Alehino;303942
Aleksandrovka;303379
Alekseevka;303768,303178
Aleshinka;303250
Almazovo;303995
Anikanovo;303005
Anoshinka;303248
Apalkovo;303022,303204
Arbuzovo;303213
Arhangelskoe;303356,303550
Arharovo;303373
Atyaevka;303211
Baklanovo;302504
Baranovo;303842
Bashkatovo;303021
Begichevo;303661
Beldyazhki;303205
Belyy Kolodez-Pervyy;303415
Berezovets;303569
Berezovka;303174
Biofabrika;302501
Blagodat;303634
Blizna;303162
Bogdanovka;303911
Bogoduhovo;303324
Bogoroditskoe;303322,303952
Bogorodskoe;303353
Bolhov;303140
Bolhov 2;303142
Bolotovo;302503
Bolshaya Chern;303147
Bolshaya Chernava;303652
Bolshaya Kamenka;303003
Bolshaya Kulikovka;302540
Bolshie Ozerki;303588
Bolshie Prudy;303511
Bolshoe Yurevo;303936
Borilovo;303146
Borodino;303257
Borschevka;303922
Bortnoe;303541
Bunino;303926
Cheremoshny;303015
Chermoshnoe;303463
Chernogryazka;303155
Chulkovo;303506
Danilovka;303195
Davydovo;303658
Dementevka;303631
Demidovo;303833
Devyatino;303253
Dmitrovsk-Orlovskiy;303240
Dolbenkino;303232
Dolgoe;303760,303546
Dolgoe 1;303761
Domaha;303251
Droskovo;303180
Drovosechnoe;303402
Druzhno;303256
Dubki;303830
Dubovaya Roscha;302539
Dubovik;303374
Dubrovka;303633,303776
Duby;303630
Egorevka;303337
Ekaterinovka;303821
Fatnevo;303145
Fedorovka;303176
Fedotovo;303203
Foshnya;303426
Gagarinskiy Hutor;303583
Gerasimovo;303263
Gladkoe;303006
Glazunovka;303340
Glazunovo;303041
Glebovo;303646
Glinki;303227,303275
Glotovo;303104
Glybochki;303272
Gnezdilovo;303161
Gnilaya Plota;303363
Gnilets;303467
Gniloe Boloto;303987
Gnilusha;303352
Golun;303503
Gorbunovka;303231
Gorodetskoe;303427
Gorodische;303921,303323
Gostinovo;303325
Gostoml;303225
Grachevka;303190,303553
Grankino;303460
Gremyachevo;303351
Gremyachka;303817
Gryaztsy;303813
Gubkino;303366
Hardikova;302507
Hitrovo;303367
Homutovo;303620
Horoshilovo;303904
Hotetovo;303327
Hotiml-Kuzmenkovo;303941
Hotkovo;303277
Hotynets;303930
Hutor-Limovoe;303433
Hvorostyanka;303504
Ilinskoe;303945
Ivan-Pervaya;303375
Ivanovka;303185
Ivanovskoe;302526
Kalinino;302513
Kalinovka;303767
Kamenets;303453
Kamenevo;303815
Kamenka;303706,303372
Karpovka;303727
Kazanskoe;303822
Kirovo;303984
Klevtsovo;303420
Kleymenovo;302534
Klimovo;303264
Klyuchikovskiy;303657
Kologrivovo;303645
Kolpny;303410
Kolpny 2;303412
Kolychevskiy;303462
Konshino;303717
Koptevo;303107
Koroskovo;303215
Koroteevo-Pervoe;303364
Korotysh;303844
Korove Boloto;303221
Korsakovo;303580
Korsun;303708
Korytenka;303718
Kosarevo;303622
Kotovo;303929
Kozma-Demyanovskoe;303758
Kozminka;303814
Kozminskoe;303333
Kozyulkino;303164
Krasnaya Rybnitsa;303335
Krasnaya Slobodka;303342
Krasnaya Zarya;303650
Krasnaya Zvezda;302512
Krasnikovo;303109,303228
Krasnoarmeyskiy;303464
Krasnoe;303404,303551
Krasnye Ryabinki;303948
Krasnyy Oktyabr;303647
Krivchee;303160
Krivchikovo;303212
Krivtsovo-Plota;303751
Kromy;303200
Kromy 1;303201
Krugloe;303827
Krupyshino;303247
Krutoe;303802,303400
Kudinovo;303766
Kulikovskiy;302516
Kunach;303811
Kutafino;303206
Kutma;303151
Lavrovo;302521
Lazavka;303642
Lebedka;303920
Lgov;303944
Lipovets;303175
Livny;303850
Livny 1;303851
Livny 2;303852
Livny 4;303854
Livny 6;303856
Livny 7;303857
Livny 8;303858
Lobyntsevo;303988
Lokno;303111
Lomovets;303459
Lomovoe;303545
Lovchikovo;303358
Lubyanki;303246
Luganka;303752
Lukovets;303365
Lunachary;303912
Lyubanovo;302509
Makeevo;303216
Maksimovskiy;303915
Malaya Kulikovka;302515
Malinovo;303659
Maloarhangelsk;303370
Maloarhangelsk-Vokzal;303360
Maloe Bobrovo;303255
Maloe Sotnikovo;303928
Maltsevo;303835
Markino;303423
Maslovo;302505
Mayaki;303933
Medvezhe;303654
Mihalevo;303508
Mihaylovka;303640
Misaylovo;303403
Mohovaya;303540
Mohovitsa;302536
Mohovoe;303624,303179,303217
Molodovoe;303279
Moschenoe;303947
Mtsensk;303030
Mtsensk 1;303031
Mtsensk 2;303032
Mtsensk 5;303035
Mtsensk 6;303036
Muraevka;303986
Muravl;303465
Muzhikovo;303512
Mymrino;303105
Mytskoe;303991
Naryshkino;303900
Navesnoe;303826
Navlya;303274
Nechaevo;303586
Nekrasovka;302506
Nepolod;302532
Netrubezh;303401
Nikolskoe;303641,303765,303191,303820,303332,303949,303466
Nizhnee Muhanovo;303454
Nizhneolshanoe;303769
Nizhniy Zhernovets;303712
Nizhnyaya Kalinovka;302525
Nizhnyaya Luzhna;302538
Nizhnyaya Zalegosch;303565
Nizhnyaya Zamarayka;303774
Norovka;303823
Novaya Petrovka;303311
Novaya Slobodka;302527
Novaya Stroyka;303361
Novocherkasskiy;303210
Novodmitrovka;302511
Novognezdilovo;303985
Novomalinovo;303589
Novomihaylovka;303585
Novopolevo;303343
Novosil;303500
Novovolkovskoe;303026
Novyy Sinets;303153
Odinok;303505
Odnoluki;303144
Olhovets;303563
Orel;302000
Orel 1;302001
Orel 10;302010
Orel 11;302011
Orel 12;302012
Orel 14;302014
Orel 15;302015
Orel 16;302016
Orel 19;302019
Orel 2;302002
Orel 20;302020
Orel 21;302021
Orel 23;302023
Orel 24;302024
Orel 25;302025
Orel 26;302026
Orel 27;302027
Orel 28;302028
Orel 29;302029
Orel 30;302030
Orel 31;302031
Orel 33;302033
Orel 34;302034
Orel 35;302035
Orel 38;302038
Orel 4;302004
Orel 40;302040
Orel 42;302042
Orel 43;302043
Orel 5;302005
Orel 6;302006
Orel 8;302008
Orel 9;302009
Orel Msts;302960
Orel Msts Uch. Tary;302890
Orel Msts-1;302961
Orel P;302500
Orel Pochtamt Uch. Tary;302899
Orel Tspp;302950
Orevo;303656
Orlyanka;303362
Ostrov;303816,303425
Otradinskiy;303023
Palchikova;303158
Pankovo;303632
Paramonovo;303584,303927
Pasynki;303636
Payusovo;302535
Penshino;303714
Peshkova;303108
Pesochnoe;303725
Petrovka;303775,303828
Petrushkovo;303270
Plescheevo;302531
Ploskoe;303243
Ploty;303331
Pobeda;303222
Pobednoe;303542
Podbelevets;303011
Podberezovo;303013
Podmaslovo;303543
Podzavalovo;303925
Pokrovskoe;303666,303170
Polozovskie Dvory;302533
Pozdeevo;303336
Protasovo;303025,303660
Prusynok;303730
Putimets;302514
Rabotkovo;303258
Rechitsa;303804
Repnino;303157
Retinka;303181
Retyazhi;303214
Robe;303262
Rogatik;303755
Rosstani;303840
Rovnets;303711
Rozhdestvenskoe;303461
Rtischevo;303719
Russkiy Brod;303710
Ryzhkovo;303982
Rzhanoe;303544
Rzhavets;303547
Sahzavodskoy;303801
Saltyki;302522
Scherbovo;303156
Sebyakino;303903
Selihovo;303112
Semenovka;303276
Senkovo;303357
Seredichi;303163
Sergievka;303808
Setuha;303552
Shablykino;303260
Shahovo;303208
Shalimovka;303183
Shashkino;303042
Shatilovo;303623
Sinkovets;303701
Skorodnoe;303728
Skoryatino;303700
Skvortsovo;303940
Smirnye;303186
Solomino;303244
Somovo;303271,303471
Soskovo;303980
Sosnovka;303805
Sovhoznyy;303819
Spasskoe-Lutovinovo;303002
Speshnevo;303582
Srednee;303726
Stanovoe;303556
Stanovoy Kolodez;302510
Starogolskoe;303635
Staropolevo;303350
Stepanovka;303338
Stepnaya;303355
Stolbetskoe;303177
Stolbische;303245
Strahovka;303587
Streletskiy;302502
Strukovo;303167
Studenka;303946
Studenoe;303754
Stupishino;302545
Sudbischi;303643
Sury;303637
Suryanino;303168
Svobodnaya Dubrava;303824
Tagino;303354
Taginskiy;303345
Tehnikumovskiy;303349
Telche;303043
Teliche;303803
Telyakovo;303923
Telyazhe;303715
Tim;303777
Timiryazevo;303189,303432
Titovo;303281
Topki;303187
Troitskoe;302546,303716,303809
Trosna;303450
Turovka;303705
Ufps Orlovskoy Oblasti;302700
Uporoy;303252
Urynok;303773
Ushakovo;303424
Uspene;303655
Uspenskoe;303172,303771,303810
Uzkoe;303106
Vahnovo;303841
Vasilevka;303702,303344
Vazhzhovo;303806
Veprinets;303182
Verhnee Alyabevo;303017
Verhnee Skvorchee;303564
Verhnyaya Lyubovsha;303665
Verhnyaya Zalegosch;303707
Verhososene-Tsentralnoe;303188
Verhove;303720
Viktorovka;303812
Vnukovo;303184
Voeykovo;303935
Voin-Pervyy;303046
Voin-Vtoroy;303047
Volkovo;303004
Voronets;303472
Voronovo;303422
Vorotynsk;303818
Vorotyntsevo;303507
Vvedenskoe;303843
Vyazhi-Zareche;303509
Vyazovaya;303166
Vyazovaya Dubrava;303825
Vyshnee Dolgoe;303772
Vyshnee Olshanoe;303753
Vyshniy Turovets;303173
Vysokoe;303012
Yakovka;303414
Yakovlevo;303326
Yarische;303428
Yushino;303924
Yushkovo;303273
Zakromskiy Hutor;303226
Zalegosch;303560
Zalegosch 1;303561
Zarechenskiy;302528
Zdorovetskie Vyselki;303834
Zhdimir;303103
Zherino;303829
Zhiharevka;303983
Zhilina;302530
Zhilino;303014
Zhudre;303943
Zmievka;303320
Znamenka;302520
Znamenskoe;303100,303154,303759,303334,303416
Zolotarevo;303555
Zverevo-Bakulino;303653
Zvezda;303951
Zvyaginki;302523
Abashevo;442603
Ahmatovka;442664
Aleevo;442483
Aleksandrovka;442752
Alekseevka;442111,442393
Alferevka;440502
Andreevka;442215
Annenkovo;442515
Anuchino;442221
Argamakovo;442281
Arhangelskoe;442321
Arishka;442697
Armievo;442421
Arshinovka;442142
Atmis;442146
Balkashino;442256
Bashmakovo;442060
Batrak;442211
Bayka;442863
Bazarnaya Kensha;442662
Beguch;442463
Beketovka;442713
Bekovo;442940
Bekovo 1;442941
Belinskiy;442250
Belokamenka;442825
Belyn;442116
Berezovka;442838,442909,442491
Bessonovka;442780
Bigeevo;442482
Bikmurzino;442493
Blinovka;442219
Blohino;442783
Bogorodskoe;442380
Bogoslovka;440528
Bolotnikovo;442722
Bolshaya Elan;440507
Bolshaya Izhmora;442013
Bolshaya Kavendra;442640
Bolshaya Luka;442173
Bolshaya Sergeevka;442917
Bolshie Hutora;442140
Bolshoe Kirdyashevo;442644
Bolshoe Permievo;442692
Bolshoy Koloyar;442643
Bolshoy Michkas;442148
Bolshoy Truev;442509
Bolshoy Umys;442453
Bolshoy Vyas;442745
Boltino;442454
Bulychevo;442700
Buzovlevo;442552
Chaadaevka;442325
Chaadaevka-Selo;442324
Chaadaevka-Sovhoz;442323
Chemodanovka;442761
Cherkasskoe;442103
Chernoyar;442031
Chernozere;442391
Chernyshevo;442263
Chertkovo;442771
Chibirley;442512
Chubarovka;442837
Chumaevo;442458
Chunaki;442815
Danilovka;442564
Darevka;442747
Demino;442489
Deryabkino;442604
Digilevka;442341
Dmitrievka;442705,442363
Dolgorukovo;442872,442392
Dolgovo;442003
Dubrovki;442610,442456
Durovka;442904
Dyachevka;442460
Dzhalilovo;442487
Elizavetino;442364
Elyuzan;442526
Ermolovka;440509
Evlashevo;442508
Golitsyno;442144
Golovinschino;442214
Gorodische;442310
Grabovo;442770
Grigorevka;442912
Gromok;442046
Gulenovka;442867
Hoper;442845
Hovanschina;442943
Ilim-Gora;442494
Ilmino;442675
Im. Kalinina-Sovhoz;442218
Inderka;442585
Isikeevo;442498
Issa;442710
Iva;442145
Ivanovka;442553,442946
Ivanyrs;442735
Kaldussy;442285
Kalinovka;442908
Kamaevka;442566
Kamenka;442045,442240,442923
Kamenka 1;442241
Kamenka 2;442242
Kamenka 3;442243
Kamenka 5;442245
Kamenka 6;442246
Kamenka 7;442247
Kamenka 8;442248
Kamennyy Brod;442714
Kanaevka;442345
Karamaly;442686
Kardavo;442319
Kargaley;442179
Kargaleyka;442438
Karnovar;442485
Karpovka;442874
Karzhimant;442441
Kazachya Peletma;442743
Kazanskaya Archada;442233
Kazarka;442695
Kazeevka;442636
Kevdo-Melsitovo;442201
Kevdo-Vershina;442265
Kikino;442204
Kirillovka;442042
Kirillovo;442026
Kirovo;442873
Kitunkino;442557
Kizhevatovo;442764
Kleymenovka;442238
Klyuchi;442183
Knyazevka;442411
Kobylkino;442203
Kocheleyka;442210
Kochetovka;442212
Koldais;442436
Koltovskoe;442832
Koludarovo;442022
Kolyshley;442830
Kolyshleyka;442417
Komarovka;442510
Komsomolets-Sovhoz;442558
Kondol;442400
Konstantinovka;440518
Kopovka;442177
Korsaevka;442261
Koshelevka;442602
Kotel;442178
Kozlovka;442562,442262
Krasnaya Dubrava;442008
Krasnaya Gorka;442835
Krasnopole;442413
Krivosheevka;442139
Kromschino;442415
Krutets;442843
Kryazhimskoe;442582
Krylovka;442222
Kryukovo;442283
Kuchki;440523
Kukarki;442264
Kulikovka;442914
Kulyasovo;442457
Kurakino;442865
Kurganovka;442228
Kuteevka;442282
Kuvak-Nikolskoe;442135
Kuzemkino;442066
Kuznetsk;442530
Kuznetsk 1;442531
Kuznetsk 11;442541
Kuznetsk 12;442542
Kuznetsk 13;442543
Kuznetsk 14;442544
Kuznetsk 2;442532
Kuznetsk 3;442533
Kuznetsk 4;442534
Kuznetsk 5;442535
Kuznetsk 7;442537
Kuznetsk 8;442538
Kuznetsk 9;442539
Kyanda;442053
Lapshovo;442455
Lenino;440510
Leonidovka;440520
Lermontovo;442280
Leschinovo;442149
Lesnoe;442002
Lesnoy Vyas;442744
Lesozavod;442339
Lipovka;442041,442725,442805
Lomovka;442741
Lopatino;442550,442338
Lopatki;442766
Lunino;442730
Lunino 1;442731
Macha-Rodniki;442947
Machkasy;442442
Mahalino;442519
Mais;442671
Malaya Izhmora;442012
Malaya Serdoba;442800
Malaya Sergievka;442907
Malyy Burtas;442118
Marat;442082
Marevka;442803,442503
Markino;442597
Matcherka;442010
Mayskoe;442816
Mescherskoe;442871
Mezhdureche;442672,442223
Michkasskie Vyselki;442132
Michurinskiy;440505
Mihaylovka;442733
Mitkirey;442931
Mitrofanovo;442081
Mochaleyka;442205
Mokryy Michkas;442121
Mokshan;442370
Mokshan 1;442371
Monastyrskoe;442611
Mordovskiy Ishim;442312
Morsovo;442030
Moshki;442944
Mozharka;442313
Nadezhdino;440506
Narovchat;442630
Naskaftym;442432
Naumkino;442445
Nechaevka;442360
Neverkino;442480
Nevezhkino;442277
Nikolaevka;442808
Nikolo-Barnuki;442583
Nikolsk;442680
Nikolsk 1;442681
Nikolsk 2;442682
Nikolsk 3;442683
Nikolskoe;442502
Nikulevka;442084
Nizhniy Katmis;442574
Nizhniy Lomov;442150
Nizhniy Lomov 1;442151
Nizhniy Lomov 2;442152
Nizhniy Lomov 3;442153
Nizhniy Myval;442593
Nizhniy Shkaft;442696
Nizhnyaya Elyuzan;442329
Nizhnyaya Lipovka;442586
Nochka;442670
Novaya Pyatina;442141
Novaya Studenovka;442862
Novaya Tolkovka;442113
Novikovka;442693
Novoe Demkino;442817
Novotrehsvyatskoe;442715
Novoznamenskiy;442070
Novozubovo;442613
Novye Pichury;442638
Novye Zabalki;442340
Novyy Machim;442434
Novyy Shustruy;442134
Novyy Valovay;442117
Obval;442922
Ogarevka;442567
Oktyabrskoe;442499
Olenevka;440511
Olshanka;442065
Orlovka;442635
Otorma;442009
Otradnyy;442361
Ozerki;442584
Pachelma;442100
Panovka;442833
Pany;442634
Pashkovo;442020
Pavlo-Kurakino;442320
Pavlovka;442660
Pazelki;442763
Penza;440000,440999
Penza 1;440001
Penza 11;440011
Penza 12;440012
Penza 13;440013
Penza 14;440014
Penza 15;440015
Penza 18;440018
Penza 20;440020
Penza 22;440022
Penza 23;440023
Penza 25;440025
Penza 26;440026
Penza 28;440028
Penza 3;440003
Penza 31;440031
Penza 32;440032
Penza 33;440033
Penza 34;440034
Penza 35;440035
Penza 39;440039
Penza 4;440004
Penza 40;440040
Penza 42;440042
Penza 44;440044
Penza 45;440045
Penza 46;440046
Penza 47;440047
Penza 49;440049
Penza 5;440005
Penza 52;440052
Penza 54;440054
Penza 56;440056
Penza 58;440058
Penza 60;440060
Penza 61;440061
Penza 62;440062
Penza 64;440064
Penza 66;440066
Penza 67;440067
Penza 68;440068
Penza 7;440007
Penza 71;440071
Penza 8;440008
Penza 9;440009
Penza Msts;440960
Penza Msts Uch. Tary;440890
Penza Msts-1;440961
Penza Pochtamt Uch. Tary;440899
Peschanka;442880,442435
Pestrovka;442461
Pichileyka;442595
Piksankino;442433
Pioner;442513
Plan;442484
Ples;442381
Plescheevka;442834
Pleskovka;442632
Plodosovhoz;442942
Podgornoe;442050,442384
Pogranichnoe;442821
Poim;442270
Pokrovo-Berezovka;442403
Pokrovskaya Archada;442231
Poperechnoe;440522
Porzovo;442464
Poselki;442501
Potma;442387
Potodeevo;442641
Prigorodnoe;442868
Prokazna;442750
Proletarskiy;442015
Pryanzerki;442138
Pushanino;442258
Pustyn;442232
Pyasha;442945
Pyatnitskoe;442062
Pylkovo;442554
Pyrkino;442751
Radischevo;442514
Raevo;442004
Rahmanovka;442182
Ramzay;442395
Reshetino;442127
Rodniki;442729
Roschino;442864
Rtischevo;442185
Russkaya Norka;442440
Russkaya Pendelka;442518
Russkiy Ishim;442314
Russkiy Kachim;442577
Russkiy Kameshkir;442450
Russkiy Pimbur;442606
Russkiy Sheldais;442605
Ruzanovo;442607
Ryanza;442016
Sahzavod;442930
Salovka;442326,442419,440516
Saltykovo;442021
Sannikovka;442924
Sapolga;442806
Sazane;442882
Sekretarka;442870
Selo Pachelma;442114
Serdobsk;442890
Serdobsk 1;442891
Serdobsk 3;442893
Serdobsk 4;442894
Serdobsk 5;442895
Sergo-Polivanovo;442174
Serman;442685
Serp I Molot;440525
Sharovo;442275
Shemysheyka;442430
Sheremetevo;442080
Sheyno;442119
Shirokois;442385
Shiryaevo;442272
Shugurovo;442576
Sinodskoe;442443
Skachki;442390
Skanovo;442637
Skryabino;442820
Skvorechnoe;442213
Sobolevka;442230
Sofevka;442071
Sokolka;442866
Sokolovka;442678
Solominka;442054
Solovtsovo;442702
Sorokino;442136
Sosedka;442040
Sosnovka;442064,442762
Sosnovoborsk;442570
Sosnovoborsk 1;442571
Sovhoz Nikolskiy;442689
Spassk;442600
Spassko-Aleksandrovka;442406
Srednyaya Elyuzan;442327
Staraya Andreevka;442488
Staraya Kamenka;440512
Staraya Kutlya;442740
Staraya Potlovka;442823
Staraya Selya;442661
Staraya Stepanovka;442734
Staraya Tolkovka;442124
Staraya Yaksarka;442437
Staroe Demkino;442448
Staroe Shatkino;442465
Staroe Slavkino;442813
Staroe Zaharkino;442447
Starye Turdaki;442303
Staryy Chirchim;442452
Staryy Karlygan;442561
Staryy Vershaut;442560
Steklozavod;442335
Stepanovka;442765
Stepnoe Poleologovo;442772
Stepnoy;442842,442915
Studenets;442227
Studenka;442122,442271
Sulak;442252
Suleymanovka;442486
Sulyaevka;442555
Sumarokovo;442379
Sumy;442841
Sura;442650
Sursk;442300
Sursk 1;442301
Svischevka;442257
Syademka;442025
Sytinka;442720
Syuzyum;442527
Syuzyumskoe;442580
Tamala;442900
Tamala 1;442901
Taneevka;442721
Tarhovo;442254
Tataro-Nikolskoe;442104
Tatarskaya Laka;442172
Tatarskiy Kanadey;442529
Telegino;442844
Teleshovka;442633
Teshnyar;442591
Tihmenevo;442505
Timiryazevo;442067
Titovo;442110
Toploe;442807
Toporiha;442276
Treskino;442332,442840
Troitskoe;442220
Tsarevschino;442376
Tyunyar;442694
Ufps Penzenskoy Oblasti;440700
Ulyanovka;442921,442507
Uranka;442322
Urleyka;442408
Userdino;442005
Ushinka;442011
Uspenskoe;442367
Ust-Atmis;442234
Ust-Karemsha;442137
Ust-Uza;442449
Uste;442617
Uvarovo;442712
Vachelay;442592
Vadinsk;442170
Varvarino;442905
Varvarovka;442202
Varypaevo;442412
Vasilevka;442402,440527
Vazerki;442760
Vedenyapino;442120,442612
Vereshim;442563
Verhnie Polyany;442255
Verhniy Lomov;442130
Verhniy Shkaft;442318
Verhnyaya Elyuzan;442328
Verhozim;442516
Vertunovka;442950
Vichkiley;442687
Vilyayki;442642
Virga;442147
Vishnevoe;442910
Vladimirskiy;442569
Vladykino;442235
Volchiy Vrag;442913
Volchkovo;442253
Volhon-Umet;442410
Volhonschino;442407
Vorobevka;442446
Vorona;442115
Voskresenovka;440501
Vyazemka;442007
Vyazovka;442596
Vybornoe;442181
Vysha;442024
Vysheley;442317
Vysokoe;442051
Vyunki;442647
Yaganovka;442188
Yakovlevka;442948
Yasnaya Polyana;442524
Yavleyka;442525
Yulovo;442315,442374
Zagoskino;440508
Zarechnyy;442960
Zarechnyy 1;442961
Zarechnyy 2;442962
Zarechnyy 3;442963
Zarechnyy 4;442964
Zarechnyy 5;442965
Zasechnoe;442373,440513
Zasurskoe;442737
Zaton;442304
Zavivalovka;442224
Zelenovka;442861
Zemetchino;442000
Znamenskaya Pestrovka;442701
Znamenskoe;442063,442382
Zolotarevka;440521
Zubrilovo;442906
Agafonkovo;617556
Agarzya;617818
Aitkovo;618965
Akbash;618157
Akilovo;619325
Aksenovo;619189
Aleksandrovsk;618320
Aleksandrovsk 3;618323
Alnyash;617753
Altynnoe;617876
Ananino;617812
Andreevka;618110
Antipina;618585
Antipino;619194
Arhangelskoe;619193
Aryazh;617726
Ashap;617514
Asovo;617580
Aspa;617530
Atnyashka;617821
Babka;617180
Barda;618150
Bartym;617850
Basim;618536
Basino;617879
Baybolovka;614543
Bazhino;619178
Bazhuki;617460
Bedryazh;617816
Beloevo;619556
Belyaevka;618119
Berdyshevo;617098
Berezniki;618153,617245,618400
Berezniki 1;618401
Berezniki 16;618416
Berezniki 17;618417
Berezniki 19;618419
Berezniki 21;618421
Berezniki 22;618422
Berezniki 25;618425
Berezniki 26;618426
Berezniki 4;618404
Berezniki 9;618409
Berezovka;618445,617570
Bershet;614551
Bichurino;618156
Bikbarda;617706
Biser;618860
Biyavash;617853
Bogomyagkovo;618146
Bogorodsk;617875
Bolshaya Kocha;619331
Bolshaya Sosnova;617080
Bolshaya Usa;617717
Bolshie Kusty;617721
Bolshoe Samylovo;617248
Bolshoe Savino;614514
Bolshoe Savino 1;614515
Bolshoy As;617531
Bolshoy Bukor;617759
Bolshoy Gondyr;617735
Bolshoy Kaskasal;617710
Bolshoy Talmaz;617712
Bondyug;618606
Bor;617555
Bor-Lenva;618714
Borodulino;617100
Brehovo;617551
Brod;617815
Bryuhovo;618182
Bryuzli;618162
Bub;617246
Burenka;617755
Bym;617440
Byrma;617456
Chastye;617170
Chayka;617524
Chaykovskaya;617010
Chaykovskiy;617760
Chaykovskiy 1;617761
Chaykovskiy 2;617762
Chaykovskiy 3;617763
Chaykovskiy 4;617764
Chaykovskiy 6;617766
Chazevo;619451
Chelva;618709
Chepets;618608
Cherdyn;618600
Cherdyn 1;618601
Chermoz;617040
Chernaya;617072
Chernoe;618511
Chernovskoe;617090
Chernushka;617830
Chernushka 1;617831
Chernushka 2;617832
Chernushka 3;617833
Chernushka 4;617834
Chernyy Yar;617603
Churaki;619433
Churtan;619657
Chusovoy;618200
Chusovoy 1;618201
Chusovoy 2;618202
Chusovoy 3;618203
Chusovoy 4;618204
Chusovoy 5;618205
Chusovoy 6;618206
Chusovskoy;618650
Demenevo;617814
Demino;619547
Divya;618720
Dmitrievskoe;617024
Dobryanka;618740
Dobryanka 2;618742
Doeg;619177
Doynaya;617722
Dubovaya Gora;617727
Dubovoe;617574
Dubrovka;619221
Dubrovo;618173,618106
Dvorets;617167
Egorova;619563
Egva;619560
Ekaterininskoe;617250
Eloga;619211
Elovo;618170
Elpachiha;618168
Elshata;617195
Enapaevo;617874
Ergach-Stantsiya;617437
Ermiya;617813
Erna;619566
Erzovka;617191
Esaul;617824
Etysh;617822
Fedorovsk;617728
Ferma;614531
Filatovo;617034
Foki;617750
Frolovo;617226
Froly;614530
Gamitsy;618140
Gamovo;614512
Gayny;619650
Golubyata;618736
Gornozavodsk;618820
Gorodische;618510
Gorshki;614522
Gory;618130
Gozhan;617731
Gremyacha;618143
Gremyachinsk;618270
Gremyachinsk 3;618273
Gremyachinsk 5;618275
Gremyachinsk 6;618276
Gremyachinsk 7;618277
Grigorevskoe;617013
Gubaha;618250
Gubaha 4;618254
Gubaha 5;618255
Harino;619683,619192
Ilinskiy;617020
Ishimovo;617877
Ishteryaki;617528
Ivakinskiy Karer;618335
Ivanovskoe;617046
Kalinino;617442
Kalino;618245
Kalinovka;618180,617805
Kama;619187
Kamskiy;618701
Kanabeki;618968
Karagay;617210
Karer Izvestnyak;618333
Karevo;617515
Kargino;617047
Kasib;618531
Kasimovka;619679
Kazanka;618112
Kebraty;619665
Kerchevskiy;618616
Keross;619678
Kindelino;617413
Kipchak;617736
Kiprino;617145
Kirga;617734
Kiselevo;617546
Kizel;618350
Kizel 1;618351
Kizel 12;618362
Kizel 2;618352
Kizel 3;618353
Kizel 5;618355
Kizva;617262
Klenovka;617086
Klyapovo;617591
Klyuchi;617565
Klyuchi 1;617566
Kocheshovka;617527
Kochevo;619320
Komariha-Pervaya;617027
Komarihinskiy;618215
Komarovo;618131
Komary;617105
Komsomolskiy;617407
Kondratovo;614506
Konstantinovka;618169
Kopalno;618243
Korchevnya;619561
Kordon;617625
Kormovische;618940
Kosa;619430
Koyanovo;614533
