Langenmosen;86571;08433
Langennaundorf;04938;035365
Langenneufnach;86863;08239
Langenorla;07381;03647
Langenpreising;85465;08762
Langenreichenbach;04889;034221
Langenrieth;04931;035342
Langenroda;06571;034672
Langensalzwedel;39590;039322
Langenscheid;65558;06439
Langenselbold;63505;06184
Langensendelbach;91094;09133
Langenstein;38895;03941
Langensteinbach;04657;037381
Langenstück;23992;038429
Langenthal;55569;06754
Langenweddingen;39171;039205
Langenweißbach;08134;037603
Langenwetzendorf;07957;036625
Langenwolschendorf;07937;036628
Langenzenn;90579;09101
Langeoog;26465;04972
Langerringen;86853;08232
Langerwehe;52379;02423
Langerwisch;14557;033205
Langerwisch Süd;14552;
Langethalsmühle;07616;
Langewahl;15518;03361
Langewiesen;98704;036785
Langfurth;91731;09856
Langgöns;35428;06403
Langhagen;18279;038456
Langhardt;56746;
Langheckerhof;67808;06302
Langhennersdorf;09603;037328
Langlingen;29364;05082
Langnow;16928;033984
Langquaid;84085;09452
Langscheid;56729;02655
Langsdorf;18334;038320
Langstedt;24852;04609
Langsur;54308;06501
Langula;99986;03601
Langwedel;24631;04329
Langwedel;27299;04232
Langweid;86462;08271
Langweiler;55758;06786
Langweiler;67746;06788
Langwieden;66894;06372
Langwiederberg;83512;08071
Langwitz;17139;039953
Lank;19249;038855
Lankau;23881;04542
Lanke;16359;033397
Lansen;17192;039934
Lanz;19309;038780
Lanze;21483;04153
Lapitz;17217;03962
Lappersdorf;93138;0941
Lärz;17248;039833
Lasbek;23847;04534
Lascheid;54597;06554
Lasel;54612;06553
Lassahn;19246;038858
Lassan;17440;038374
Lastrup;49688;04472
Latdorf;06408;03471
Latendorf;24598;04393
Lathen;49762;05933
Laubach;35321;06405
Laubach;56288;06762
Laubach;56759;02653
Lauben;87493;08374
Lauben;87761;08336
Laubenheim;55452;06704
Lauberhof;67319;06356
Laubsdorf;03058;035605
Laubst;03116;035602
Laubusch;02991;035722
Laucha;06636;034462
Laucha;99880;03622
Lauchhammer;01979;03574
Lauchheim;73466;07363
Lauchringen;79787;07741
Lauchröden;99819;05654
Lauda-Königshofen;97922;09343
Laudenbach;63925;09372
Laudenbach;69514;06201
Laudert;56291;06746
Lauen;23923;038823
Lauenau;31867;05043
Lauenbrück;27389;04267
Lauenburg;21481;04153
Lauenförde;37697;05273
Lauenhagen;31714;05721
Lauenstein;01778;035054
Lauf;77886;07841
Lauf;91207;09123
Laufach;63846;06093
Laufeld;54533;06572
Laufen;83410;08682
Laufenbacherhof;53533;02693
Laufenburg;79725;07763
Laufersweiler;55487;06543
Lauffen;74348;07133
Laufmühle;94526;09905
Laufzorn;82041;089
Laugna;86502;08272
Lauingen;89415;09072
Laumersheim;67229;06238
Lauperath;54649;06554
Laupheim;88471;07392
Laurenburg;56379;06439
Lauscha;98724;036702
Lauschgrün;08491;03765
Lauschied;55568;06753
Lausitz;04924;035341
Lausnitz;07387;03647
Lausnitz;07806;036481
Laußig;04838;034243
Laußnitz;01936;035795
Lauta;02991;035722
Lautenbach;77794;07802
Lautenbachhof;75385;07053
Lauter;08312;03774
Lauter;83362;0861
Lauter;96169;09544
Lauterach;89584;07375
Lauterbach;36341;06641
Lauterbach;78730;07422
Lauterbach;99826;036924
Lauterecken;67742;06382
Lauterhofen;92283;09186
Lautersheim;67308;06351
Lauterstein;73111;07332
Lautert;56355;06772
Lautertal;36369;06643
Lautertal;64686;06254
Lautertal;96486;09561
Lautrach;87763;08394
Lautzenbrücken;56472;02661
Lautzenhausen;55483;06543
Lawalde;02708;03585
Lawalde-Kleindehsa;02708;03585
Lawalde-Lauba;02708;035877
Lawitz;15898;033652
Läwitz;07937;036628
Lebach;66822;06881
Lebecksmühle;66904;06383
Lebehn;17322;039749
Lebendorf;06420;034691
Lebien;06922;035386
Lebrade;24306;04522
Lebus;15326;033604
Lebusa;04936;035364
Lechbruck;86983;08862
Lechenbach;57537;02742
Leck;25917;04662
Leddin;16845;03391
Lederhose;07589;036604
Leegebruch;16767;033052
Leer;26789;0491
Leese;31633;05761
Leeskow;15868;033671
Leest;14476;033202
Leetza;06895;034924
Leezdorf;26529;04936
Leezen;19067;03866
Leezen;23816;04552
Legau;87764;08330
Legde;19336;038791
Legden;48739;02566
Legefeld;99438;03643
Legefeld;99438;03643
Lehe;25774;04882
Lehe;26892;04962
Lehen in Surberg;83364;08666
Lehenfeld;71732;
Leherfeld;25776;04882
Lehermann;83739;08025
Lehesten;07349;036653
Lehesten;07778;036653
Lehma;04617;034343
Lehmberg;94526;0991
Lehmen;56332;02607
Lehmkuhlen;24211;04522
Lehmrade;23883;04542
Lehmsiek;24361;04351
Lehner;83714;
Lehnin;14797;03382
Lehnitz;16565;03301
Lehnsdorf;14823;033848
Lehnstedt;99441;036453
Lehrberg;91611;09820
Lehre;38165;05308
Lehrensteinsfeld;74251;07134
Lehrte;31275;05132
Lehsen;19243;038852
Leibchel;15913;035471
Leibertingen;88637;07466
Leiblfing;94339;09427
Leibsch;15910;035473
Leichlingen;42799;02175
Leidenborn;54619;06559
Leidersbach;63849;06028
Leienkaul;56759;02653
Leiferde;38542;05373
Leimbach;06268;034771
Leimbach;36433;03695
Leimbach;53518;02691
Leimbach;54673;06564
Leimbach;99735;03631
Leimen;66978;06397
Leimen;69181;06224
Leimersheim;76774;07272
Leina;99880;03622
Leinach;97274;09364
Leinburg;91227;09120
Leinefelde;37327;03605
Leinfelden-Echterdingen;70771;0711
Leingarten;74211;07131
Leinhäusle;73568;07176
Leiningen;07985;036621
Leiningen;56291;06746
Leiningerhof;67822;06362
Leinsweiler;76829;06345
Leinzell;73575;07175
Leipa;06917;03537
Leipe;03226;03542
Leipheim;89340;08221
Leipnitz;04668;034386
Leippen;01665;035246
Leippe-Torno;02991;035722
Leipzig;04103;0341
Leipzig;04105;0341
Leipzig;04107;0341
Leipzig;04109;0341
Leipzig;04129;0341
Leipzig;04155;0341
Leipzig;04157;0341
Leipzig;04158;0341
Leipzig;04159;0341
Leipzig;04177;0341
Leipzig;04178;0341
Leipzig;04179;0341
Leipzig;04205;0341
Leipzig;04207;0341
Leipzig;04209;0341
Leipzig;04229;0341
Leipzig;04249;0341
Leipzig;04275;0341
Leipzig;04277;0341
Leipzig;04279;0341
Leipzig;04288;0341
Leipzig;04289;0341
Leipzig;04299;0341
Leipzig;04315;0341
Leipzig;04316;0341
Leipzig;04317;0341
Leipzig;04318;0341
Leipzig;04319;0341
Leipzig;04328;0341
Leipzig;04329;0341
Leipzig;04347;0341
Leipzig;04349;0341
Leipzig;04356;0341
Leipzig;04357;0341
Leisel;55767;06787
Leislau;06618;0365
Leisnig;04703;034321
Leißling;06667;03443
Leisterförde;19258;038842
Leiten;85304;08441
Leiteneck;83552;08074
Leithof;67292;06352
Leitlitz;07937;036628
Leitzkau;39279;039241
Leitzweiler;55779;06789
Leiwen;54340;06507
Leizen;17209;039922
Lelkendorf;17168;039977
Lemberg;66969;06331
Lembruch;49459;05447
Lemförde;49448;05443
Lemgo;32657;05261
Lemgow;29485;05883
Lemnitz;07819;036482
Lemwerder;27809;0421
Lengdorf;84435;08083
Lengede;38268;05344
Lengefeld;06528;03464
Lengefeld;09514;037367
Lengefeld;99976;036023
Lengenbostel;27419;04282
Lengenfeld;08485;037606
Lengenfeld unterm Stein;99976;036027
Lengenwang;87663;08364
Lengerich;49525;05904
Lengerich;49838;05904
Lengersau;88167;08383
Lengfeld;98660;036873
Lenggries;83661;08042
Lenne;37627;05532
Lennestadt;57368;02721
Lennewitz;19336;038791
Lenningen;73252;07026
Lensahn;23738;04363
Lenschow;19374;038727
Lenterode;37318;036083
Lentföhrden;24632;04192
Lenting;85101;08456
Lentzke;16833;033932
Lenzen;19309;038792
Lenzen;19406;038785
Lenzersilge;19348;038780
Lenzkirch;79853;07653
Leonberg;71229;07152
Leonberg;95666;09633
Leopoldshagen;17375;039774
Leopoldshöhe;33818;05208
Leppin;19376;038729
Leppin;39615;039384
Leps;39264;03923
Lerchen;83364;08666
Leschen;04720;034325
Letschin;15324;033475
Lettweiler;67823;06755
Letzlingen;39638;039088
Leuben-Schleinitz;01623;035241
Leubetha;08626;037423
Leubingen;99610;03634
Leubnitz;08412;03761
Leubnitz;08539;03761
Leubsdorf;07819;036482
Leubsdorf;09573;037291
Leubsdorf;53547;02644
Leuchtenberg;92705;09659
Leuenberg;16259;033451
Leun;35638;06473
Leuna;06237;03462
Leupahn;09306;034381
Leupoldsgrün;95191;09292
Leussow;19288;038754
Leutenbach;71397;07195
Leutenbach;91359;09197
Leutenberg;07338;036734
Leutenhain;09306;03737
Leutenthal;99439;036451
Leuterod;56244;02602
Leutersdorf;02794;03586
Leutersdorf;98617;036949
Leutershausen;91578;09823
Leutesdorf;56599;02631
Leutewitz;01594;035266
Leutewitz;01594;035266
Leuthen;03058;035602
Leutkirch;88299;07561
Leutnitz;07422;036739
Levenhagen;17498;038373
Levensau;24161;0431
Levenstorf;17192;039953
Leverkusen;51371;0214
Leverkusen;51373;0214
Leverkusen;51375;0214
Leverkusen;51377;0214
Leverkusen;51379;0214
Leverkusen;51381;0214
Levetzow;23970;03841
Levitzow;17168;039975
Lexgaard;25923;04663
Lexow;17213;039932
Libbenichen;15306;033602
Libbesdorf;06386;034977
Libehna;06369;034978
Lich;35423;06404
Lichte;98739;036701
Lichtenau;08318;037462
Lichtenau;09244;037208
Lichtenau;33165;05295
Lichtenau;77839;07227
Lichtenau;91586;09827
Lichtenau;97840;09352
Lichtenberg;01896;035955
Lichtenberg;09638;037323
Lichtenberg;16818;03391
Lichtenberg;17259;039831
Lichtenberg;91807;
Lichtenberg;95192;09288
Lichtenborn;54619;06554
Lichtenbrunn;07366;036651
Lichtenfels;35104;05636
Lichtenfels;96215;09571
Lichtenhain;01855;035971
Lichtenhain b Gräfenthal;98743;036703
Lichtenhain Bergbahn;98744;036705
Lichtenow;15345;033434
Lichtensee;01609;035263
Lichtenstein;09350;037204
Lichtenstein;72805;07129
Lichtentanne;07338;036734
Lichtentanne;08115;0375
Lichtenwald;73669;07153
Lichterfeld;03238;03531
Lichterfelde;14913;033746
Lichterfelde;16230;03334
Lichterfelde;39615;039396
Liebenau;01778;035054
Liebenau;31618;05023
Liebenau;34396;05676
Liebenburg;38704;05346
Liebengrün;07368;036640
Liebenhof;15377;033433
Liebenscheid;56479;02667
Liebenstein;99330;036205
Liebenthal;16559;033054
Liebenthal;16909;033962
Liebenwalde;16559;033054
Lieberose;15868;033671
Lieblingshof;18196;038204
Liebschütz;07368;036640
Liebschützberg;04758;03435
Liebshausen;55494;06764
Liebstadt;01825;035025
Liebstedt;99510;036462
Liederbach;65835;069
Liedersdorf;06528;034659
Lieg;56290;02672
Liega;01561;035248
Liegau-Augustusbad;01465;03528
Lienen;49536;05483
Liepe;14715;033876
Liepe;14913;033745
Liepe;16248;033362
Liepe;19294;038755
Liepen;17391;039721
Liepgarten;17375;039771
Lierfeld;54597;0651
Lierschied;56357;06771
Liesenich;56858;06545
Lieser;54470;06531
Lieshöfe;72419;07577
Lieskau;03130;03563
Lieskau;03238;035329
Lieskau;06120;0345
Ließem;54636;06569
Ließen;14913;033745
Liessow;18299;038459
Liesten;29416;039032
Lieth;25770;0481
Lietzen;15306;033470
Lietzow;14641;03321
Lietzow;18528;038302
Lilienthal;28865;04298
Limbach;08491;03765
Limbach;55606;06757
Limbach;57629;02662
Limbach;74838;06287
Limbach-Oberfrohna;09212;03722
Limburg;65549;06431
Limburg;65550;06431
Limburg;65551;06431
Limburg;65552;06431
Limburg;65553;06431
Limburg;65554;06431
Limburg;65555;06431
Limburg;65556;06431
Limburgerhof;67117;06236
Limeshain;63694;06047
Limsdorf;15864;033677
Linau;22959;04154
Lind;53506;02643
Lind;56729;02656
Linda;06928;035384
Linda;07580;036608
Linda;07819;036481
Lindach;83552;08075
Lindau;24214;04346
Lindau;39264;039246
Lindau;88131;08382
Lindberg;94227;09922
Lindchen;03103;035751
Lindemannsruhe;67098;
Linden;25791;04836
Linden;35440;06403
Linden;57629;02666
Linden;66851;06307
Linden;84032;
Linden;94518;08553
Linden;98646;036875
Lindenau;01945;035755
Lindenbach;56130;
Lindenberg;06647;
Lindenberg;15864;033677
Lindenberg;16321;030
Lindenberg;16928;033982
Lindenberg;17111;039996
Lindenberg;19322;03877
Lindenberg;67473;06325
Lindenberg;88161;08381
Lindenbrück;15838;033702
Lindenfels;64678;06255
Lindenhof;19417;
Lindenhof;66903;06386
Lindenhof;95460;09273
Lindenkreuz;07589;036604
Lindenschied;55481;06763
Linderbach;99198;0361
Linderbach;99198;0361
Linderhof;72458;
Lindern;49699;05957
Lindetal;17349;
Lindewerra;37318;05652
Lindewitt;24969;04604
Lindhorst;31698;05725
Lindig;07768;036424
Lindigt;01665;
Lindlar;51789;02266
Lindow;14913;033741
Lindow;16835;033933
Lindow;23923;038828
Lindstedt;39638;039084
Lindthal;03238;03531
Lindtorf;39596;039388
Lindwedel;29690;05073
Lindwerder;06928;035384
Lingen;49808;0591
Lingen;49809;0591
Lingen;49811;0591
Lingenfeld;67360;06344
Lingerhahn;56291;06746
Linkenbach;56317;02684
Linkenheim-Hochstetten;76351;07247
Linkersbaindt;91717;09832
Linnich;52441;02462
Linow;16831;033931
Linsburg;31636;05027
Linsengericht;63589;06051
Linstow;18292;038457
Linthe;14822;033844
Lintig;27624;04745
Linum;16833;033927
Linumhorst;16766;
Linz;53545;02644
Lippelsdorf;98743;036701
Lippersdorf-Erdmannsdorf;07646;036426
Lippetal;59510;02923
Lipporn;56357;06775
Lipprechterode;99752;036338
Lippstadt;59555;02941
Lippstadt;59556;02941
Lippstadt;59557;02941
Lippstadt;59558;02941
Lipsa;01945;035752
Lipten;03205;035329
Lirstal;56767;02657
Lisberg;96170;09549
Lissendorf;54587;06597
List;25992;04651
Listerfehrda;06918;035383
Litzendorf;96123;09505
Löbau;02708;03585
Lobbach;74931;06226
Lobbese;14913;033747
Löbejün;06193;034603
Löben;06925;035389
Lobenstein;07356;036651
Löberitz;06780;034956
Löberschütz;07751;036427
Lobetal;16321;03338
Löbichau;04626;034496
Löbitz;06618;034422
Löbnitz;04509;034208
Löbnitz;18314;038324
Löbnitz;39443;
Löbnitz an der Linde;06369;03496
Lobstädt;04552;03433
Loburg;39279;039245
Loch;83364;
Lochau;06184;0345
Löchgau;74369;07143
Lochmühle;07616;
Lochmühle;55606;
Lochum;57629;02666
Locking;83552;08075
Löcknitz;17321;039754
Löcknitz;19372;
Lockstedt;25551;04877
Lockstedt;39359;039057
Locktow;14806;033843
Lockwisch;23923;038828
Lödderitz;39240;039294
Loddin;17459;038375
Loder;83739;
Löderburg;39446;039265
Lödla;04617;034498
Löf;56332;02605
Loffenau;76597;07083
Löffingen;79843;07654
Lögow;16845;033974
Lohbarbek;25551;04826
Lohberg;93470;09943
Lohe-Föhrden;24806;04335
Lohen;83559;08073
Lohe-Rickelshof;25746;0481
Lohfelden;34253;05605
Lohheide, gemfr. Bezirk;29303;
Lohkirchen;84494;08637
Lohm;16845;033973
Löhma;07907;03663
Lohmar;53797;02246
Lohme;18551;038302
Löhme;16356;033398
Lohmen;01847;03501
Lohmen;18276;038458
Lohmühle;55606;
Löhnberg;35792;06471
Lohne;49393;04442
Löhne;32584;05732
Lohnsfeld;67727;06302
Lohnweiler;67744;06382
Lohr;97816;09352
Lohra;35102;06462
Lohrheim;65558;06430
Lohsa;02999;035724
Löhsten;04895;035363
Loibersdorf;85655;08093
Loiching;84180;08731
Loissin;17509;038352
Loit;24888;04641
Loitsche;39326;039208
Loitz;17121;039998
Loitzendorf;94359;09964
Loiz;19406;03847
Lollar;35457;06406
Löllbach;67744;06753
Lollschied;56357;06772
Lommatzsch;01623;035241
Longen;54338;06502
Longkamp;54472;06531
Longuich;54340;06502
Löningen;49624;05432
Lonnerstadt;91475;09193
Lonnig;56295;02625
Lonsee;89173;07336
Lonsheim;55237;06734
Looft;25582;04892
Looganlage;67435;
Loop;24644;04322
Loose;24366;04358
Loosemühle;63699;
Löpten;15757;033766
Löptin;24250;04302
Lorch;65391;06726
Lorch;73547;07172
Loreley;56346;06771
Lörrach;79539;07621
Lörrach;79540;07621
Lörrach;79541;07621
Lorsch;64653;06251
Lorscheid;54317;06500
Lorup;26901;05954
Lörzweiler;55296;06138
Losenrade;39615;039397
Losheim;66679;06872
Lositz-Jehmichen;07318;036736
Lösnich;54492;06532
Lossa;06647;036377
Loßburg;72290;07446
Losse;39615;039386
Lößnitz;08294;037754
Lostau;39291;039222
Losten;23996;038423
Lösten;01665;035246
Lotenberg;73107;07161
Lothra;07356;036737
Lotte;49504;05404
Lottengrün;08606;03741
Lottorf;24878;04621
Lottschesee;16348;
Lottstetten;79807;07745
Lötzbeuren;56843;06543
Louisenberg;24340;04351
Louisenhof;21493;04151
Löwenberg;16775;033094
Löwenbruch;14974;03378
Löwenstedt;25864;04843
Löwenstein;74245;07130
Löwitz;17398;039726
Löwitz;19217;038872
Loxstedt;27612;04744
Lübars;39291;039225
Lübbecke;32312;05741
Lübben;15907;03546
Lübbenau;03222;03542
Lübbendorf;19249;038855
Lübberstedt;27729;04793
Lübberstorf;23992;038422
Lübbow;29488;05843
Lübeck;23552;0451
Lübeck;23554;0451
Lübeck;23556;0451
Lübeck;23558;0451
Lübeck;23560;0451
Lübeck;23562;0451
Lübeck;23564;0451
Lübeck;23566;0451
Lübeck;23568;0451
Lübeck;23569;0451
Lübeck;23570;0451
Lübesse;19077;0385
Lüblow;19288;038753
Lubmin;17509;038354
Lübnitz;14806;09254
Lubochow;03103;035751
Lübow;23972;03841
Lübs;17379;039777
Lübs;39264;039242
Lübschützer Teiche;04827;03425
Lübstorf;19069;03867
Lübtheen;19249;038855
Lübz;19386;038731
Lübzin-Rosenow;18249;038481
Lübzow;19348;03876
Lübzow Ausbau;19348;03876
Lüchfeld;16845;03391
Luchle;79875;
Lüchow;23898;04536
Lüchow;29439;05841
Lüchtoft;24395;04632
Lucka;04613;034492
Luckau;15926;03544
Luckau;29487;05844
Luckenau;06727;03441
Luckenbach;57629;02662
Lückenburg;54424;06504
Luckenwalde;14943;03371
Luckow;17375;039775
Luckow-Petershagen;16306;033331
Lucksfleiß;14778;033835
Lückstedt;39606;039391
Luckwitz;19243;038852
Lüdelsen;38489;039003
Lüdendorf;14913;033748
Lüdenscheid;58507;02351
Lüdenscheid;58509;02351
Lüdenscheid;58511;02351
Lüdenscheid;58513;02351
Lüdenscheid;58515;02351
Lüder;29394;05824
Lüderitz;39517;039361
Lüdersburg;21379;04153
Lüdersdorf;14943;033731
Lüdersdorf;16248;033365
Lüdersdorf;23923;038821
Lüdersdorf;23992;038422
Lüdersfeld;31702;05725
Lüdershagen;18314;038227
Lüdinghausen;59348;02591
Ludorf;17207;039931
Ludwigsau;36251;06670
Ludwigsburg;17291;039854
Ludwigsburg;71634;07141
Ludwigsburg;71636;07141
Ludwigsburg;71638;07141
Ludwigsburg;71640;07141
Ludwigsburg;71642;07141
Ludwigschorgast;95364;09227
Ludwigsfelde;14974;03378
Ludwigshafen;67059;0621
Ludwigshafen;67061;0621
Ludwigshafen;67063;0621
Ludwigshafen;67065;0621
Ludwigshafen;67067;0621
Ludwigshafen;67069;0621
Ludwigshafen;67071;0621
Ludwigshöhe;55278;06249
Ludwigslust;19288;03874
Ludwigsstadt;96337;09263
Ludwigswinkel;66996;06393
Lüerdissen;37635;05534
Luftkurort Lückendorf;02797;035844
Lug;03205;035329
Lug;76848;06392
Lug;83377;08661
Lugau;03238;035322
Lugau;09385;037295
Lügde;32676;05283
Luggendorf;16928;033983
Lühburg;17179;039972
Luhden;31711;05722
Luhe-Wildenau;92706;09607
Lühmannsdorf;17495;038373
Luhme;16837;033923
Lühnsdorf;14823;033843
Luhnstedt;24816;04875
Luhnvie;24816;04337
Luhrbach;67466;06325
Lühsdorf;14943;033204
Luisenhof;99192;
Luisenhof;99192;
Luisenthal;99885;036257
Luko;06869;034901
Lülsfeld;97511;09382
Lumpzig;04626;034495
Lunden;25774;04882
Lünebach;54597;06556
Lüneburg;21335;04131
Lüneburg;21337;04131
Lüneburg;21339;04131
Lüneburg;21391;04131
Lünen;44532;02306
Lünen;44534;02306
Lünen;44536;02306
Lunestedt;27616;04748
Lüningshagen;18239;038295
Lünne;48480;05906
Lunow;16248;033365
Lünow;14778;033831
Lunzenau;09328;037383
Lunzig;07980;036625
Lupburg;92331;09492
Lupendorf;17194;039953
Luppenau;06254;03461
Luppertsseifen, Gem Burscheid;54649;
Lürschau;24850;04625
Luschendorf;23689;04504
Luschendorferhof;23689;04504
Luso;39264;03923
Lüsse;14806;033841
Lüssow;17506;038353
Lüssow;18276;03843
Lüssow;18442;03831
Lustadt;67363;06347
Lütau;21483;04153
Lütetsburg;26524;04931
Lutheran;19386;038731
Lutherstadt Eisleben;06295;03475
Lutherstadt Wittenberg;06886;03491
Lütjenburg;24321;04381
Lütjenheide;19322;03877
Lütjenholm;25842;04672
Lütjensee;22952;04154
Lütjenwestedt;25585;04872
Lütow;17440;038377
Lüttchendorf;06317;03475
Lütte;14806;033846
Lüttenhagen;17258;03964
Lüttenmark;19258;038842
Lutter;37318;036083
Lutter;38729;05383
Lutterbek;24235;04343
Lutterstorf;23996;038424
Lüttewitz b Döbeln;04720;034325
Lüttgenrode;38835;039421
Lüttholm;24891;
Lüttow;19246;038851
Lütz;56290;02672
Lützelbach;64750;06165
Lützelsoon;55606;
Lützen;06686;034444
Lutzerath;56826;02677
Lutzhorn;25355;04123
Lutzingen;89440;09089
Lützkampen;54617;06559
Lutzketal;03172;03561
Lützlow;17291;039861
Lützow;19209;038874
Luxem;56729;02656
Lychen;17279;039888
Lykershausen;56346;06773
Maasbüll;24975;04634
Maasdorf;04924;035341
Maasdorf;06388;03496
Maasen;27249;04272
Maasholm;24404;04642
Machern;04827;034292
Machern;54492;
Machtemesmühle;54673;06524
Macken;56290;02605
Mackenbach;67686;06374
Mackenrode;37318;036087
Mackenrodt;55758;06781
Madreut;83329;08681
Magdala;99441;036454
Magdeburg;39104;0391
Magdeburg;39106;0391
Magdeburg;39108;0391
Magdeburg;39110;0391
Magdeburg;39112;0391
Magdeburg;39114;0391
Magdeburg;39116;0391
Magdeburg;39118;0391
Magdeburg;39120;0391
Magdeburg;39122;0391
Magdeburg;39124;0391
Magdeburg;39126;0391
Magdeburg;39128;0391
Magdeburg;39130;0391
Magdeburgerforth;39291;039225
Magstadt;71106;07159
Mahdel;04916;03535
Mahlberg;77972;07825
Mahlenzien;14789;033832
Mahlenzien;14789;033832
Mahlitz;14715;039389
Mahlow;15831;03379
Mahlsdorf;14827;
Mahlsdorf;29416;039032
Mahlstetten;78601;07429
Mahlwinkel;39517;03935
Mahndorf;38822;03941
Mähren;56459;0641
Mähring;95695;09639
Maierhof;88441;07357
Maierhöfen;88167;08383
Maiermund;56850;06543
Maihingen;86747;09087
Maihof;67317;06356
Maikammer;67487;06321
Mailham;83555;08073
Mainaschaff;63814;06021
Mainbernheim;97350;09323
Mainburg;84048;08751
Mainhardt;74535;07903
Mainhausen;63533;06182
Mainleus;95336;09229
Mainstockheim;97320;09321
Maintal;63477;06181
Mainz;55116;06131
Mainz;55118;06131
Mainz;55120;06131
Mainz;55122;06131
Mainz;55124;06131
Mainz;55126;06131
Mainz;55127;06131
Mainz;55128;06131
Mainz;55129;06131
Mainz;55130;06131
Mainz;55131;06131
Mainz-Kastel;55252;06134
Mainz-Kastel;55252;06134
Mainz-Kostheim;55246;06134
Mainz-Kostheim;55246;06134
Mairing;94501;08549
Mais;83368;08669
Mais;83552;08075
Maisach;82216;08141
Maisborn;56291;06746
Maitenbeth;83558;08076
Maitzborn;55481;06763
Makenhof;71672;07144
Makenhof;71672;07144
Malberg;54655;06563
Malberg;57629;02747
Malbergweich;54655;06563
Malborn;54426;06504
Malchin;17139;03994
Malching;82216;08142
Malching;94094;08573
Malchow;17213;039932
Malente;23714;04523
Malgersdorf;84333;09954
Malitschkendorf;04936;035361
Malk;19294;038755
Malleichen;88167;08383
Mallentin;23936;038824
Mallersdorf-Pfaffenberg;84066;08772
Mallin;17217;03962
Malliß;19294;038750
Mallnow;15326;033602
Malsburg-Marzell;79429;07626
Malsch;69254;07253
Malsch;76316;07246
Malschwitz;02694;035932
Malse;27432;
Malsfeld;34323;05661
Malter;01744;03504
Malterdingen;79364;07644
Malterhausen;14913;033741
Maltitz;04720;034325
Malz;16515;03301
Malzow;23923;038828
Mamerow;18279;038452
Mammelzen;57636;02681
Mammendorf;82291;08145
Mamming;94437;09955
Manching;85077;08459
Mandel;55595;0671
Mandelbachtal;66399;06804
Mandelshagen;18184;038202
Mandern;54429;06589
Manderscheid;54531;06572
Manderscheid;54649;06554
Manebach;98693;03677
Mangelsdorf;39524;039323
Manhagen;23738;04363
Manker;16845;033928
Mankmoos;19417;038482
Mankmuß;19357;038797
Mannebach;54441;06581
Mannebach;56769;02657
Mannhausen;39359;039059
Mannheim;68159;0621
Mannheim;68161;0621
Mannheim;68163;0621
Mannheim;68165;0621
Mannheim;68167;0621
Mannheim;68169;0621
Mannheim;68199;0621
Mannheim;68219;0621
Mannheim;68229;0621
Mannheim;68239;0621
Mannheim;68259;0621
Mannheim;68305;0621
Mannheim;68307;0621
Mannheim;68309;0621
Mannstedt;99628;036373
Mannweiler-Cölln;67822;06362
Manschnow;15328;033474
Mansfeld;06343;034782
Mantel;92708;09605
Manubach;55413;06743
Marbach;64743;06068
Marbach;71672;07144
Marburg;35037;06421
Marburg;35039;06421
Marburg;35041;06421
Marburg;35043;06421
March;79232;07665
Margarethenthal;19348;
Margetshöchheim;97276;0931
Marggraffshof;14532;
Maria Laach;56653;02652
Maria Martental;56759;
Mariaposching;94553;09906
Marienberg;09496;03735
Marienborn;39365;0341
Marieney;08626;037464
Marienfeld;33428;05247
Marienfels;56357;06772
Mariengrund;07381;
Marienhafe;26529;04934
Marienhagen;31094;05185
Marienhausen;56269;02689
Marienheide;51709;02264
Marienhof;19300;
Marienhof;24399;
Marienmünster;37696;05276
Marienrachdorf;56242;02626
Marienstatt;57629;02662
Marienstedt;23883;
Mariental;38368;05356
Marienthal;16775;033080
Marienthal;17309;039748
Marienthal;19205;038876
Marienthal;53507;02641
Marienthal;57612;02682
Marienthal;99192;
Marienthal;99192;
Marienwalde;16348;
Marienwerder;16348;03335
Marihn;17219;03962
Maring-Noviand;54484;06535
Marisfeld;98530;036846
Markau;14641;03321
Markdorf;88677;07544
Marke;06779;034906
Markee;14641;03321
Markendorf;14913;03372
Markersbach;08352;03774
Markersdorf;02829;035829
Markertsgrün;97514;09529
Markgrafpieske;15528;033633
Markgröningen;71706;07145
Märkisch Buchholz;15748;033765
Märkisch Wilmersdorf;14974;033731
Markkleeberg;04416;0341
Marklkofen;84163;08732
Marklohe;31608;05021
Markneukirchen;08258;037422
Markranstädt;04420;034205
Markritz;04720;034325
Marksuhl;99819;036925
Markt Berolzheim;91801;09146
Markt Bibart;91477;09162
Markt Einersheim;97348;09326
Markt Erlbach;91459;09106
Markt Indersdorf;85229;08136
Markt Nordheim;91478;09842
Markt Rettenbach;87733;08392
Markt Schwaben;85570;08121
Markt Taschendorf;91480;09552
Markt Wald;86865;08262
Marktbergel;91613;09843
Marktbreit;97340;09332
Marktgölitz;07330;036736
Marktgraitz;96257;09574
Marktheidenfeld;97828;09391
Marktl;84533;08678
Marktleugast;95352;09255
Marktleuthen;95168;09285
Marktoberdorf;87616;08342
Marktoffingen;86748;09087
Marktredwitz;95615;09231
Marktrodach;96364;09261
Marktschellenberg;83487;08650
Marktschorgast;95509;09227
Marktsteft;97342;09332
Marktzeuln;96275;09574
Markvippach;99195;036371
Markwerben;06667;03443
Marl;45768;02365
Marl;45770;02365
Marl;45772;02365
Marl;49448;05443
Marloffstein;91080;09131
